time_utc,wind_speed_ms,wind_dir_deg,hs_m,tp_s,mean_wave_period_s,mean_zerocrossing_period_s,mean_wave_dir_deg,windwave_hs_m,windwave_tp_s,windwave_dir_deg,swell_hs_m,swell_tp_s,swell_dir_deg,benjamin_feir_index
2025-11-20T18:00:00+00:00,5.7806916,327.375,0.9326212,9.96875,5.796875,3.3789062,299.5003,0.4970743,2.9405735,311.75,0.7890665,6.9296875,294.62726,0.02368164
2025-11-20T19:00:00+00:00,5.6911254,329.75,0.95410556,9.8828125,5.5742188,3.3710938,299.25,0.50683993,3.0050266,315.625,0.80859774,6.5820312,292.75186,0.025390625
2025-11-20T20:00:00+00:00,5.6059628,332.125,0.9482462,9.78125,5.484375,3.3945312,299.1253,0.47266024,2.8897922,319.125,0.8222696,6.3398438,292.62515,0.026367188
2025-11-20T21:00:00+00:00,5.5345683,334.5,0.93555087,4.8671875,5.4179688,3.3964844,299.12512,0.4580118,2.8780735,320.625,0.8154337,6.21875,292.375,0.12231445
2025-11-20T22:00:00+00:00,5.00912,338.875,0.9160196,4.921875,5.40625,3.4550781,298.5002,0.3671915,2.575339,326.875,0.83984774,5.9453125,293.37527,0.125
2025-11-20T23:00:00+00:00,4.5192056,344.25,0.8876993,5.0195312,5.4414062,3.5390625,297.62506,0.2861368,2.3429172,331.875,0.83984774,5.8046875,293.87555,0.103759766
2025-11-21T00:00:00+00:00,4.072928,350.875,0.85742587,5.1445312,5.4960938,3.6210938,296.87503,0.2080118,2.0519016,338.625,0.83203524,5.7109375,294.6256,0.103027344
2025-11-21T01:00:00+00:00,3.8842106,352.25,0.83691806,5.359375,5.5390625,3.6816406,296.5003,0.17578524,1.9405735,339.5,0.8173868,5.7070312,294.7505,0.103027344
2025-11-21T02:00:00+00:00,3.6887975,353.75,0.8251993,5.6640625,5.5664062,3.7324219,296.2508,0.15137118,1.8351047,340.375,0.81152743,5.6992188,295.00024,0.08618164
2025-11-21T03:00:00+00:00,3.498666,355.375,0.81836337,5.9101562,5.5898438,3.7753906,296.37582,0.12891024,1.7003391,341.75,0.80859774,5.6875,295.37512,0.087402344
2025-11-21T04:00:00+00:00,3.6447244,347.625,0.81152743,6.0585938,5.6015625,3.7675781,296.75085,0.14648837,1.8058078,335.0,0.79785556,5.7265625,295.6261,0.072265625
2025-11-21T05:00:00+00:00,3.8465323,340.75024,0.80566806,6.125,5.5859375,3.7109375,297.25024,0.1767618,1.9581516,328.5,0.7861368,5.7695312,295.75012,0.07128906
2025-11-21T06:00:00+00:00,4.0999894,334.5,0.8066446,6.1914062,5.5507812,3.6347656,297.75015,0.21387118,2.1241672,323.625,0.77734774,5.8125,295.87607,0.06982422
2025-11-21T07:00:00+00:00,4.4905024,331.12503,0.812504,6.2695312,5.4882812,3.5351562,298.2516,0.27441806,2.385886,318.625,0.76465243,5.8867188,295.75003,0.068359375
2025-11-21T08:00:00+00:00,4.898046,328.375,0.81836337,6.375,5.3984375,3.4238281,298.87756,0.33203524,2.5499485,315.25,0.74805087,5.9570312,295.75113,0.06640625
